nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,11_dist,21222324_dist,222324_dist,31_dist,414243_dist,52_dist,71_dist,8182_dist,9095_dist,119095_dist
208669,Dead,Caltrans,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,7/18/2018 12:00,45:00.0,NA,39.89016697,-120.019,No,NA,NA,NA,NA,NA,NA,NA,0,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_395_P,395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,60,NA,2,0,NA,0.201,0,NA,NA,0,NA,0,6_SHS_395_P,105+08474,P1.11,US-395,NA,CR-A26/Garnier Rd,United States,California,Lassen,96109,Northbound,39.778325,-120.0382634,40.090829,-120.171973,25.02454263,0.001523945,Aug-24,no median,pull-out,NA,NA,NA,67,60,7410,0,30,15840,417,30,85,6691,150,150
46911,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,9/4/2016 4:00,21:00.0,definitely less than 24 hours,39.891847,-120.785073,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Terri Weist,67901,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,84,NA,2,1.2,NA,0.196,0,NA,NA,0,NA,0,6_SHS_070_P,105+08895,P1.11,CA-70,NA,Sloat Rd,United States,California,Plumas,95971,Eastbound,39.9123986,-120.8075866,39.876035,-120.729646,5.508348282,0.00171305,Oct-22,no median,intersection,NA,NA,4-way,67,60,6489,0,0,12840,30,85,216,3932,90,90
208193,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,12/6/2023 8:54,06:00.0,NA,39.891868,-120.784956,No,NA,NA,NA,NA,NA,NA,NA,12891758,Bulk Upload CSV,not reviewed,not verified,2.02312E+14,NA,2.02312E+14,27,54:00.0,25:00.0,Quincy,Trfc Collision-No Inj,SR70 / Spring Garden Depot Rd,NR MPM 50.1,39.891868,-120.784956,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Unknown fate,NA,1,"Collision, Vehicle not driveable",NA,"Detail Information
5:04 PM 9 [16] QNCY TOW ADVD HUSBAND OF THE INVOLVED CONTACTED THEM AND REQ THEY RESPOND
5:04 PM 8 [15] QUINCY TOW ADVD DRIVER ENRT
5:01 PM 7 [14] VEH HAS FRONTEND DAMAGE
5:01 PM 6 [13] INV ADV OK TO START 3A 1185
4:57 PM 5 [8] DEER ON",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,84,NA,2,1.2,NA,0.196,0,NA,NA,0,NA,0,6_SHS_070_P,105+08895,P1.11,CA-70,NA,Sloat Rd,United States,California,Plumas,95971,Eastbound,39.9123986,-120.8075866,39.876035,-120.729646,5.508348282,0.00171305,Oct-22,no median,intersection,NA,NA,4-way,42,60,6489,0,0,12840,30,85,216,3932,90,90
208661,Dead,Caltrans,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,2/8/2018 12:00,45:00.0,NA,39.89416698,-120.016778,No,NA,NA,NA,NA,NA,NA,NA,0,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_395_P,395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,62,NA,2,0,NA,0.218,0,NA,NA,0,NA,0,6_SHS_395_P,105+08474,P1.11,US-395,NA,CR-A26/Garnier Rd,United States,California,Lassen,96109,Northbound,39.778325,-120.0382634,40.090829,-120.171973,25.02454263,0.001523944,Aug-24,no median,NA,NA,NA,NA,150,30,7623,0,30,15995,60,30,150,6269,67,67
138291,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/23/2019 8:02,12:00.0,NA,39.902953,-122.2,No,NA,NA,NA,NA,NA,NA,NA,6891761,Bulk Upload CSV,not reviewed,not verified,2.01911E+14,NA,2.01911E+14,21,02:00.0,15:00.0,Red Bluff,Trfc Collision-No Inj,I5 N / South Ave Ofr,NB JSO,39.902953,-122.2,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,Unknown fate,NA,1,"Collision, Vehicle driveable",NA,"Detail Information
8:03 AM 5 [6] DEER POSS IN THE CD
8:03 AM 4 [5] DEER IS APPX 1/2 MILE OR LESS JSO SOUTH AVE
8:03 AM 3 [3] VEH APPEARS TO BE DRIVEABLE / DRIVERS SIDE DOOR WILL NOT OPEN THE WHOLE WAY
8:02 AM 2 [2] RP IS IN A GRY HOND CRV 
 IN THE CD
8:0",2016,6,SHS_005_P,5,NA,10,2,1,2,99998,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,28000,5352,594,2.103,0.233,11,50,89,NA,2,0,NA,0.1,0,NA,NA,0,NA,0,6_SHS_005_P,105+05354,P1.3,I-5,NA,South Ave/Exit 630,United States,California,Tehama,96021,Northbound,39.884509,-122.19997,39.9029566,-122.2000144,1.274388425,0.000265513,Sep-24,vegetative,"sparse shrubs/trees, On/off ramp",10-20 meters,short fence,NA,124,457,3313,0,0,42,5929,3515,60,283,1849,1849
114770,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,4/5/2018 1:10,16:00.0,NA,39.905381,-121.345611,No,NA,NA,NA,NA,NA,NA,NA,4480270,Bulk Upload CSV,not reviewed,not verified,2.01804E+14,NA,2.01804E+14,13,10:00.0,41:00.0,Quincy,Live or Dead Animal,70/rock Creek Powerhouse Overcrossing 9-61,70 NR ROCK CRK POWERHOUSE,39.905381,-121.345611,x,Mule (or Black tailed) Deer,NA,0,NA,NA,NA,NA,0,NA,NA,"Detail Information
8:12 AM 2 [2] 1039 20-19 ENRT FRM 70 EO ROCK CREEK DAM
8:11 AM 1 [1] NORTH SHOULDER/INJD DEER NEEDS TO BE DISPATCHED
Unit Information
8:12 AM 2 Unit Assigned
8:12 AM 1 Unit Enroute
",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,88,NA,2,3.1,NA,0.146,0,NA,NA,0,NA,0,6_SHS_070_P,105+08892,P1.11,CA-70,NA,Howells Rd,United States,California,Plumas,95915,Eastbound,39.8998634,-121.3592962,40.0070404,-121.2494158,11.85142151,0.00166839,Mar-22,no median,NA,NA,"concrete, rocks, wall",tunnel,30,0,1295,0,0,10645,42,30,124,9153,67,67
28621,Dead,kelbyg,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,5/6/2015 1:45,44:00.0,definitely less than 24 hours,39.905625,-120.795461,NA,NA,NA,NA,weekly,NA,NA,kelby gardiner,46557,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,57,NA,2,0,NA,0.358,0,NA,NA,0,NA,0,6_SHS_070_P,105+08895,P1.11,CA-70,NA,Sloat Rd,United States,California,Plumas,95971,Eastbound,39.9123986,-120.8075866,39.876035,-120.729646,5.508348282,0.001713049,Oct-22,no median,pull-out,NA,NA,NA,1283,192,8137,0,0,14211,30,153,201,2244,153,153
46671,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,8/17/2016 8:15,01:00.0,definitely less than 24 hours,39.907173,-120.799227,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Terri Weist,67474,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,53,NA,2,1.3,NA,0.346,0,NA,NA,0,NA,0,6_SHS_070_P,105+08895,P1.11,CA-70,NA,Sloat Rd,United States,California,Plumas,95971,Eastbound,39.9123986,-120.8075866,39.876035,-120.729646,5.508348282,0.00171305,Oct-22,no median,NA,NA,NA,NA,1584,85,8512,30,30,14364,0,67,120,1866,95,95
156820,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/18/2022 1:13,57:00.0,NA,39.907857,-121.336366,No,NA,NA,NA,NA,NA,NA,NA,11259211,Bulk Upload CSV,not reviewed,not verified,2.02211E+14,NA,2.02211E+14,14,13:00.0,01:00.0,Quincy,Trfc Collision-No Inj,446 Mm70 E Plu 4.50,70 MM 4.46,39.907857,-121.336366,x,Mule (or Black tailed) Deer,100% certain,1,NA,NA,"Fatality, result of collision",NA,1,"Collision, Vehicle not driveable",deer over the side in the river somwhere,"Detail Information
10:05 AM 10 [15] A20-040 APPROX ETA TO THE SCENE/15 MIN
9:28 AM 9 [14] [Rotation Request Comment] 1039 QUINCY TOW
9:27 AM 8 [13] CRESCENT TOW NO DRIVERS AVAIL ADV WILL PASS
9:24 AM 7 [12] [Rotation Request Comment] 1039 CRESCENT TOW
9:",2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,1350,128,40,NA,NA,NA,NA,96,NA,2,0,NA,0.188,0,NA,NA,0,NA,0,6_SHS_070_P,105+08892,P1.11,CA-70,NA,Howells Rd,United States,California,Plumas,95915,Eastbound,39.8998634,-121.3592962,40.0070404,-121.2494158,11.85142151,0.00169154,Oct-24,no median,NA,NA,rocks,one side,247,30,2101,0,60,10294,30,30,108,8450,67,67
60682,Dead,grotta,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,7/16/2019 8:40,37:00.0,definitely less than 24 hours,39.9089503,-120.8022134,NA,state / rural highway,NA,55 mph,several times per month,road shoulder,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/07/P1010947.JPG?itok=tVMrHO3g,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,67,NA,2,0.8,NA,0.273,0,NA,NA,0,NA,0,6_SHS_070_P,105+08895,P1.11,CA-70,NA,Sloat Rd,United States,California,Plumas,95971,Eastbound,39.9123986,-120.8075866,39.876035,-120.729646,5.508348282,0.001713049,Oct-22,no median,pull-out,NA,NA,NA,1900,108,8812,0,0,14528,30,120,300,1566,190,190
208630,Dead,Caltrans,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,4/18/2016 12:00,45:00.0,NA,39.90897201,-120.013028,No,NA,NA,NA,NA,NA,NA,NA,0,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_395_P,395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,48,NA,2,0,NA,0.184,0,NA,NA,0,NA,0,6_SHS_395_P,105+08474,P1.11,US-395,NA,CR-A26/Garnier Rd,United States,California,Lassen,96109,Northbound,39.778325,-120.0382634,40.090829,-120.171973,25.02454263,0.001523945,Aug-24,no median,pull-out,NA,cable,NA,1736,90,8799,0,0,15813,1717,30,42,4711,150,150
74129,Dead,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,2/26/2017 7:48,04:00.0,NA,39.910038,-122.200318,No,NA,NA,NA,NA,center-divide / median,NA,NA,2846358,Bulk Upload CSV,not reviewed,not verified,2.01702E+14,NA,2.01702E+14,105,48:00.0,15:00.0,Red Bluff,Trfc Collision-No Inj,I5 S / South Ave Ofr,NA,39.910038,-122.200318,x,Mule (or Black tailed) Deer,NA,1,NA,center-divide / median,Unknown fate,NA,0,NA,NA,"Detail Information
5:46 PM 4 [15] [Notification] [CHP]-RP BACK LL REQ AN ETA FRM OFFICER FOR RPT
3:56 PM 3 [8] 1039 CHICO CC
3:51 PM 2 [2] RP IN A BIG RIG
3:50 PM 1 [1] RP ADVS HE HIT A DEER 
 DEER OFF RDWY IN CENTER MEDIAN
Unit Information
4:12 PM 4 Uni",2016,6,SHS_005_S,5,NA,10,2,1,2,99998,1,0,1,0,4,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,0,30000,5453,606,1.999,0.222,11,50,78,NA,2,0,NA,0.066,0,NA,NA,0,NA,0,6_SHS_005_S,105N05354,P1.3,I-5,NA,South Ave/Exit 630,United States,California,Tehama,96021,Southbound,39.910043,-122.200331,39.903574,-122.200327,0.446877596,0.000147933,Sep-24,vegetative,On/off ramp,10-20 meters,"tall fence, cable",NA,216,384,3389,0,0,120,6615,3842,42,67,2260,2260
214858,Injured,chips,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,6/24/2021 17:01,21:00.0,NA,39.915492,-120.016226,No,NA,NA,NA,NA,road surface,NA,NA,9088329,Bulk Upload CSV,not reviewed,not verified,2.02106E+14,NA,2.02106E+14,1,01:00.0,59:00.0,Susanville,Animal Hazard,0 Us395,SB 395 JNO RED ROCK,39.915492,-120.016226,x,Mule (or Black tailed) Deer,100% certain,1,NA,road surface,Injury,NA,0,NA,NA,"Detail Information
1:02 AM 8 [19] 38-X UTL ON ANY 1125 // CON SB IN PORTOLAS AREA
12:05 AM 7 [6] [Appended
 00:05:48] [3] INJ
12:04 AM 6 [5] [Appended
 00:05:48] [2] YEL LN
12:04 AM 5 [4] [Appended
 00:05:48] [1] 1125 DEER
12:03 AM 4 [12] [Appended
 00:0",2016,6,SHS_395_P,395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,46,NA,2,0,NA,0.224,0,NA,NA,0,NA,0,6_SHS_395_P,105+08474,P1.11,US-395,NA,CR-A26/Garnier Rd,United States,California,Lassen,96109,Northbound,39.778325,-120.0382634,40.090829,-120.171973,25.02454263,0.001638569,Sep-24,no median,NA,NA,NA,NA,979,277,9573,0,30,15409,2411,95,30,3930,240,240
202125,Dead,Nature_711,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,9/8/2023 12:00,16:00.0,definitely less than 3 hours,39.916247,-120.823914,No,state / rural highway,w-beam guardrail,55 mph,weekly,road shoulder,NA,"Paul Hardy, Wildlife Biologist, M.S.",0,iZap,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2024/02/HWY%2070%20Massack%20Sept%202023%20Mule%20Deer.jpeg?itok=fWyFk3aY,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,148,NA,2,0.2,NA,0.252,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001268135,Oct-22,no median,NA,NA,NA,NA,247,30,10389,0,0,15326,30,60,95,600,1256,1256
50213,Dead,grotta,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,5/7/2018 1:30,39:00.0,definitely less than 24 hours,39.916363,-120.824933,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Gary Rotta,73889,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,148,NA,2,0.2,NA,0.252,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.000355092,Oct-22,no median,intersection,NA,NA,T,153,30,10298,0,0,15336,42,42,30,691,1183,1183
59259,Dead,ravenamstutz,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,5/13/2018 3:30,32:00.0,definitely less than 24 hours,39.916396,-120.824289,NA,state / rural highway,NA,55 mph,weekly,road shoulder,Correct Species Entered,Gary Rotta,73945,NA,reviewed,verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010697.JPG?itok=0RY4Djm8,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,148,NA,2,0.2,NA,0.252,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001268135,Oct-22,no median,NA,NA,NA,NA,212,0,10365,0,0,15320,30,60,85,630,1240,1240
50241,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,5/13/2018 6:00,55:00.0,definitely less than 24 hours,39.916674,-120.827256,NA,state / rural highway,NA,55 mph,weekly,road shoulder,NA,Terri Weist,73946,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,107,NA,2,1,NA,0.338,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001690911,Oct-22,no median,pull-out,NA,NA,NA,67,30,10117,0,0,15357,30,210,42,875,1048,1048
29181,Dead,wildlifer,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,7/24/2015 7:30,38:00.0,definitely less than 24 hours,39.916697,-120.827214,NA,state / rural highway,NA,55 mph,weekly,NA,NA,Terri Weist,47736,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,107,NA,2,1,NA,0.338,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001690911,Oct-22,no median,pull-out,NA,NA,NA,67,30,10100,0,0,15386,42,182,30,878,1020,1020
60182,Dead,ravenamstutz,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,11/17/2018 6:00,45:00.0,definitely less than 24 hours,39.916747,-120.827101,NA,state / rural highway,NA,55 mph,weekly,road shoulder,Correct Species Entered,Gary Rotta,76392,NA,reviewed,verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010822.JPG?itok=VAo64vbd,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,107,NA,2,1,NA,0.338,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001690911,Oct-22,no median,NA,NA,NA,NA,60,42,10100,0,0,15386,42,182,30,878,1020,1020
208703,Dead,Caltrans,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",NA,10/31/2020 12:00,45:00.0,NA,39.92205604,-120.018833,No,NA,NA,NA,NA,NA,NA,NA,0,Bulk Upload CSV,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_395_P,395,NA,10,3,3,2,99999,1,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6300,690,101,NA,NA,NA,NA,71,NA,2,0,NA,0.177,0,NA,NA,0,NA,0,6_SHS_395_P,105+08474,P1.11,US-395,NA,CR-A26/Garnier Rd,United States,California,Lassen,96109,Northbound,39.778325,-120.0382634,40.090829,-120.171973,25.02454263,0.00163857,Sep-24,no median,pull-out,NA,"thrie beam, cable",NA,437,60,10333,0,0,14985,2161,30,42,3150,42,42
58016,Dead,ravenamstutz,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,10/10/2016 4:45,03:00.0,definitely less than 24 hours,39.923231,-120.834503,NA,state / rural highway,NA,55 mph,weekly,road shoulder,Correct Species Entered,Gary Rotta,68437,NA,reviewed,not verified,can't id from pic,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1000690.JPG?itok=E0-lKWdA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,63,NA,2,1.2,NA,0.431,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.00175976,Oct-22,no median,pull-out,NA,thrie beam,NA,60,42,9278,0,0,16133,60,60,30,1608,90,90
60254,Dead,ravenamstutz,Mule (or Black tailed) Deer,NA,Odocoileus hemionus,NA,Mammal (Large),"Deer, Moose, and Caribou",100% certain,4/6/2019 0:30,12:00.0,definitely less than 24 hours,39.925063,-120.836788,NA,state / rural highway,NA,55 mph,daily,road shoulder,NA,Gary Rotta,77216,NA,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/04/P1010882.JPG?itok=M3zFmfw2,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,66,NA,2,0.1,NA,0.42,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.00175976,Oct-22,no median,NA,NA,NA,NA,162,30,9031,0,0,16379,30,283,85,1584,216,216
