nid,condition,username,animal,animal_sig,scientific,animal_wri,animal_cat,animal_gro,confidence,observatio,created_da,time_since,latitude,longitude,salvage,road_type,roadside_f,speed_limi,travel_fre,carcass_po,incorrect_,observer,CROSv1_NID,input_meth,review_sta,verificati,verifica_1,Image,chips_Code,chips_Numb,chips_Date,chips_Crea,chips_Area,chips_Type,chips_Stre,chips_Loca,chips_Lati,chips_Long,chips_Mark,chips_Anim,chips_Conf,chips_Nu_1,chips_Age,chips_Casc,chips_An_1,chips_Driv,chips_Nu_2,chips_Attr,chips_Note,chips_Deta,YEAR_RECOR,STATE_CODE,ROUTE_ID,ROUTE_NUMB,ROUTE_NAME,ROUTE_QUAL,ROUTE_SIGN,F_SYSTEM,FACILITY_T,URBAN_CODE,NHS,STRAHNET,OWNERSHIP,TRUCK,THROUGH_LA,PEAK_LANES,COUNTER_PE,SHOULDER_T,SHOULDER_W,SHOULDER_1,LANE_WIDTH,MEDIAN_TYP,MEDIAN_WID,ACCESS_CON,WIDENING_O,WIDENING_P,HOV_LANES,HOV_TYPE,SPEED_LI_1,TOLL_CHARG,TOLL_ID,TOLL_TYPE,AADT,AADT_COMBI,AADT_SINGL,PCT_PEAK_C,PCT_PEAK_S,K_FACTOR,DIR_FACTOR,IRI,PSR,SURFACE_TY,CRACKING_P,FAULTING,RUTTING,STRUCTURE_,YEAR_LAST_,YEAR_LAST1,IS_SAMPLE,SAMPLE_ID,EXPANSION_,National_R,TMC,TMC_Type,TMC_RoadNu,TMC_RoadNa,TMC_FirstN,TMC_Countr,TMC_State,TMC_County,TMC_Zip,TMC_Direct,TMC_StartL,TMC_Star_1,TMC_EndLat,TMC_EndLon,TMC_Miles,Shape_Leng,StreetImageryDate,MedianType,SecondaryAttribute,MedianWidth,RoadsideBarrier,MedianNotes,bldg_dist,nhd_dist,ow_dist,dev_dist,dev_int_dist,barren_dist,forest_dist,shrub_dist,grassland_dist,cultivated_dist,wetland_dist,wet_dist
61938,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/9/2019 14:00,35:00.0,definitely less than 12 hours,39.78561187,-120.6224464,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,76,NA,2,13.1,NA,0.13,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001656751,Oct-22,no median,NA,NA,NA,NA,153,268,794,0,0,1368,30,124,711,1753,600,600
61951,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/11/2019 15:30,54:00.0,definitely less than 6 hours,39.92730011,-120.8396477,No,state / rural highway,NA,55 mph,several times per week,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/11/P1000523.JPG?itok=pocVPHfu,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.409,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001759761,Oct-22,no median,"pull-out, intersection",NA,thrie beam,"t-junction, no break in median",90,30,3400,0,0,16653,30,180,1082,1291,551,551
62031,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/14/2019 15:45,33:00.0,definitely less than 6 hours,39.92638273,-120.8385304,No,state / rural highway,NA,55 mph,several times per week,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.409,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001759761,Oct-22,no median,NA,NA,NA,NA,42,67,3492,0,0,16543,30,170,1206,1406,417,417
62053,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/16/2019 9:45,00:00.0,definitely less than 3 hours,39.81913825,-120.6629319,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,113,NA,2,0,NA,0.167,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001453217,Oct-22,no median,pull-out,NA,thrie beam,NA,566,190,1084,0,0,6157,30,124,1830,6752,190,190
62055,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,NA,11/16/2019 13:45,08:00.0,definitely less than 12 hours,39.80903055,-120.4736426,No,state / rural highway,NA,40 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6250,126,71,NA,NA,NA,NA,93,NA,2,0.4,NA,0.168,0,NA,NA,0,NA,0,6_SHS_070_S,105-07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96122,Westbound,39.809777,-120.471811,39.784438,-120.620102,9.17187092,0.001562671,Oct-22,no median,NA,NA,other fence,urban area,30,124,216,0,0,13245,124,95,426,5632,150,150
62058,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,11/17/2019 15:00,36:00.0,definitely less than 12 hours,39.93303495,-120.8531378,No,state / rural highway,NA,55 mph,several times per week,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/11/P1000529.JPG?itok=QDIz5mTw,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,57,NA,2,0,NA,0.387,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001772431,Oct-22,no median,NA,NA,NA,NA,90,30,2310,0,0,17465,30,108,277,283,212,212
62276,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/7/2019 14:15,46:00.0,definitely less than 3 hours,39.85684052,-120.6872575,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,96,NA,2,7.2,NA,0.189,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.000896713,Oct-22,no median,NA,NA,"short fence, cable",NA,67,295,1154,0,0,10838,30,42,1121,2947,150,150
62379,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/18/2019 15:00,23:00.0,definitely less than 12 hours,39.80642612,-120.4765418,No,state / rural highway,NA,45 mph,several times per quarter,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,6250,126,71,NA,NA,NA,NA,93,NA,2,3.2,NA,0.08,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001734136,Oct-22,no median,NA,NA,thrie beam,NA,30,42,60,0,0,12937,150,67,541,5303,90,60
62380,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/18/2019 15:30,27:00.0,definitely less than 3 hours,39.93307146,-120.8532505,No,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,57,NA,2,0,NA,0.387,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001772431,Oct-22,no median,NA,NA,NA,NA,90,30,2310,0,0,17465,30,108,277,283,212,212
62398,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,NA,12/22/2019 11:45,45:00.0,definitely less than 3 hours,39.93328176,-120.8537279,No,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2019/12/P1000544.JPG?itok=W4cU4iCz,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,57,NA,2,0,NA,0.387,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001772431,Oct-22,no median,NA,NA,NA,NA,60,60,2280,0,0,17492,30,124,234,277,240,240
62412,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,12/26/2019 10:30,18:00.0,definitely less than 3 hours,39.92836556,-120.8410143,No,state / rural highway,NA,55 mph,several times per week,road shoulder,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0.8,NA,0.427,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001620753,Oct-22,no median,pull-out,NA,thrie beam,NA,256,30,3274,0,0,16788,30,127,930,1140,726,726
62545,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,1/13/2020 10:00,39:00.0,definitely less than 6 hours,39.87629113,-120.7514017,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,71,NA,2,1.1,NA,0.284,0,NA,NA,0,NA,0,6_SHS_070_P,105+08895,P1.11,CA-70,NA,Sloat Rd,United States,California,Plumas,95971,Eastbound,39.9123986,-120.8075866,39.876035,-120.729646,5.508348282,0.001692757,Oct-22,no median,pull-out,NA,thrie beam,NA,875,0,1173,0,0,12153,30,376,771,2465,1269,1173
62546,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,1/13/2020 10:15,44:00.0,definitely less than 6 hours,39.83927507,-120.6775019,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,112,NA,2,12.2,NA,0.28,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001678757,Oct-22,no median,pull-out,NA,tall fence,NA,258,85,175,30,30,8739,67,0,2155,4670,537,175
62631,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,1/23/2020 8:45,53:00.0,definitely less than 3 hours,39.79470497,-120.5291716,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,85,NA,2,3.7,NA,0.092,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.001798028,Oct-22,no median,NA,NA,NA,NA,67,480,1731,0,0,8254,30,85,510,828,480,480
62646,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,1/25/2020 9:30,28:00.0,definitely less than 3 hours,39.96740157,-120.9415381,No,state / rural highway,NA,55 mph,several times per week,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,156,NA,2,0,NA,0.186,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.001538833,Oct-22,no median,NA,NA,thrie beam,NA,228,108,2012,0,0,19664,30,153,153,607,395,395
62696,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,1/27/2020 13:45,58:00.0,definitely less than 3 hours,40.02256997,-120.9626473,No,state / rural highway,NA,55 mph,several times per quarter,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,3050,128,40,NA,NA,NA,NA,126,NA,2,0.2,NA,0.139,0,NA,NA,0,NA,0,6_SHS_070_P,105+08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Eastbound,40.0386704,-120.983902,39.936754,-120.948961,10.12872012,0.00179203,Oct-22,no median,NA,NA,NA,NA,485,120,2281,30,30,16939,0,120,1233,5083,1167,1167
62721,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,1/29/2020 12:45,22:00.0,definitely less than 6 hours,39.93050105,-120.8445493,No,state / rural highway,NA,55 mph,several times per week,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2020/01/P1000552.JPG?itok=5azy-sYU,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,69,NA,2,0,NA,0.35,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001772432,Oct-22,no median,NA,NA,NA,NA,446,30,2979,0,30,17054,30,108,685,808,552,552
62767,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/1/2020 10:45,23:00.0,definitely less than 6 hours,39.93403862,-120.9005378,No,NA,NA,35 mph,daily,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2020/02/P1000554.JPG?itok=6HwggMqI,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,4,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,117,NA,2,1,NA,0.244,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001835518,Oct-22,no median,NA,NA,NA,urban area,30,376,837,0,0,18687,108,212,134,1699,792,792
80170,Dead,skreling32,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/4/2020 8:15,17:00.0,NA,39.877612,-122.199859,No,NA,NA,NA,NA,NA,NA,NA,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_005_P,5,NA,10,2,1,2,99999,1,0,1,0,4,2,2,2,5,0,12,2,60,1,ABC,0,0,0,65,0,NA,0,26500,5385,598,2.438,0.271,12,50,90,NA,2,0,NA,0.095,0,NA,NA,1,SPX16X280937,6.044,6_SHS_005_P,105+05353,P1.3,I-5,NA,Liberal Ave/Exit 628,United States,California,Tehama,96021,Northbound,39.7841218,-122.2041994,39.878475,-122.199957,6.542645166,0.001354411,Sep-23,"vegetative, concrete",sparse shrubs/trees,NA,concrete,NA,124,0,1293,0,0,67,3949,2525,42,258,807,807
80217,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/7/2020 10:15,59:00.0,definitely less than 6 hours,39.93319949,-120.8727341,No,state / rural highway,NA,55 mph,several times per week,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2020/02/P1000556.JPG?itok=YY6qZC0V,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,73,NA,2,0,NA,0.369,0,NA,NA,0,NA,0,6_SHS_070_P,105+08894,P1.11,CA-70,NA,Squirrel Creek Rd,United States,California,Plumas,95971,Eastbound,39.936754,-120.948961,39.9123986,-120.8075866,8.334405727,0.001843171,Oct-22,no median,NA,NA,cable,NA,67,127,849,30,42,17850,30,0,201,400,60,60
80253,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/10/2020 10:00,30:00.0,definitely less than 3 hours,39.86285664,-120.6928222,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,110,NA,2,1.6,NA,0.229,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.001716616,Oct-22,no median,NA,NA,thrie beam,NA,60,30,1276,0,0,11670,30,95,1332,2297,67,67
80269,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/12/2020 10:00,34:00.0,definitely less than 3 hours,39.93523559,-120.8835166,No,state / rural highway,NA,55 mph,daily,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,/california/sites/default/files/styles/thumbnail/public/images/observations/2020/02/P1000560.JPG?itok=mZsrXaVy,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_S,70,NA,10,4,4,2,99999,0,0,1,0,3,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,5750,88,91,NA,NA,NA,NA,77,NA,2,0,NA,0.249,0,NA,NA,0,NA,0,6_SHS_070_S,105-08793,P1.11,CA-70,NA,Bucks Lake Rd,United States,California,Plumas,95971,Westbound,39.9123986,-120.8075866,39.9375522,-120.9393038,7.807688171,0.001861502,Oct-22,no median,intersection,NA,NA,"4-way junction, no break in median",67,752,902,0,0,18322,42,67,631,684,95,95
80336,Dead,skreling32,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/6/2020 18:30,28:00.0,NA,40.535611,-122.350477,No,NA,NA,NA,NA,NA,NA,NA,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_005_S,5,NA,10,2,1,2,73774,1,0,1,0,6,2,1,2,5,0,12,2,84,1,ABC,0,0,0,65,0,NA,0,56000,5432,858,0.873,0.138,9,50,40,NA,2,0,NA,0.031,0,NA,NA,1,SPX16X281007,1.16,6_SHS_005_S,105N05378,P1.3,I-5,NA,Churn Creek Rd/Exit 675,United States,California,Shasta,96002,Southbound,40.5413048,-122.3521618,40.5348646,-122.350137,0.457440903,0.001416617,Jan-24,vegetative,"grass, On/off ramp",10-20 meters,cable,NA,67,300,272,0,0,454,760,190,42,792,361,272
80502,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/25/2020 15:45,29:00.0,definitely less than 6 hours,39.77177207,-120.5826922,No,state / rural highway,NA,55 mph,several times per month,road surface,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,2,NA,0,0,0,0,0,NA,0,5125,178,93,NA,NA,NA,NA,85,NA,2,10.2,NA,0.253,0,NA,NA,0,NA,0,6_SHS_070_P,105+08794,P1.11,CA-70,NA,West St,United States,California,Plumas,96122,Eastbound,39.784438,-120.620102,39.809777,-120.471811,9.17187092,0.002192641,Oct-22,no median,NA,NA,NA,NA,175,750,2014,0,0,3368,42,30,2427,2192,1199,1199
80503,Dead,grotta,Western Gray Squirrel,NA,Sciurus griseus,NA,Mammal (Small),Squirrels,100% certain,2/25/2020 16:00,32:00.0,definitely less than 6 hours,39.86028307,-120.6903064,No,state / rural highway,NA,55 mph,several times per month,road shoulder,NA,Gary Rotta,0,Manual Entry,not reviewed,not verified,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,2016,6,SHS_070_P,70,NA,10,4,4,2,99999,0,0,1,0,2,0,0,0,0,0,0,0,0,3,NA,0,0,0,0,0,NA,0,2950,178,93,NA,NA,NA,NA,98,NA,2,0,NA,0.19,0,NA,NA,0,NA,0,6_SHS_070_P,105+07537,P1.11,CA-70,NA,CA-89 (Blairsden-Graeagle),United States,California,Plumas,96103,Eastbound,39.876035,-120.729646,39.784438,-120.620102,9.266387663,0.000492314,Oct-22,no median,pull-out,NA,NA,NA,30,242,1173,0,0,11312,30,42,1195,2579,60,60
